"";"ApplicationNumber";"Mark";"MarkCurrentStatusCode";"ApplicationDate";"ExpiryDate";"DEPOSANT";"DEPOTIT";"MarkFeature";"url";"search";"FranceX";"depo";"titulaire"
"288";"4495835";"choosefrance";"Marque enregistrée";20181030;20281030;"etat français, représenté par le premier ministre - service d&apos;information du gouvernement (sig)";NA;"Combined";"https://api-gateway.inpi.fr/services/apidiffusion/api/marques/notice/FR4495835";"EtatFrançais";"X France";"etat français, représenté par le premier ministre - service d&apos;information du gouvernement (sig) NA";"Etat Français"
"289";"4495830";"tastefrance";"Marque enregistrée";20181030;20281030;"etat français, représenté par le premier ministre - service d&apos;information du gouvernement (sig)";NA;"Combined";"https://api-gateway.inpi.fr/services/apidiffusion/api/marques/notice/FR4495830";"EtatFrançais";"X France";"etat français, représenté par le premier ministre - service d&apos;information du gouvernement (sig) NA";"Etat Français"
"290";"4475068";"dgsi direction generale de la securite interieure . republique francaise";"Marque enregistrée";20180806;20280806;"etat français représenté par le ministère de l&apos;intérieur";NA;"Combined";"https://api-gateway.inpi.fr/services/apidiffusion/api/marques/notice/FR4475068";"EtatFrançais";"Français[e]";"etat français représenté par le ministère de l&apos;intérieur NA";"Etat Français"
"291";"4370174";"ecv green deal engagement pour la croissance verte republique francaise";"Marque enregistrée";20170620;20270620;"etat français, etat français";NA;"Combined";"https://api-gateway.inpi.fr/services/apidiffusion/api/marques/notice/FR4370174";"EtatFrançais";"Français[e]";"etat français, etat français NA";"Etat Français"
"292";"4369232";"ecv green deal republique francaise engagement pour la croissance verte";"Marque ayant fait l&apos;objet d&apos;un retrait total";20170616;NA;"etat français, etat français";NA;"Combined";"https://api-gateway.inpi.fr/services/apidiffusion/api/marques/notice/FR4369232";"EtatFrançais";"Français[e]";"etat français, etat français NA";"Etat Français"
"293";"4315949";"efese l&apos;évaluation française des écosystèmes et des services écosystémiques";"Marque enregistrée";20161121;20261121;"etat français, représenté par le ministre de l&apos;environnement, de l&apos;énergie et de la mer, etat français";NA;"Combined";"https://api-gateway.inpi.fr/services/apidiffusion/api/marques/notice/FR4315949";"EtatFrançais";"Français[e]";"etat français, représenté par le ministre de l&apos;environnement, de l&apos;énergie et de la mer, etat français NA";"Etat Français"
"294";"4293986";"d defenseurdesdroits republique francaise";"Marque enregistrée";20160819;20260819;"etat français, représenté par le défenseur des droits, etat français";NA;"Combined";"https://api-gateway.inpi.fr/services/apidiffusion/api/marques/notice/FR4293986";"EtatFrançais";"Français[e]";"etat français, représenté par le défenseur des droits, etat français NA";"Etat Français"
"295";"4190751";"franceterritoires";"Marque enregistrée";20150619;20250619;"etat français, services du premier ministre, commissariat général à l&apos;egalité des territoires, direction d&apos;administration centrale";"agence nationale de la cohesion des territoires (anct), etablissement public de l&apos;etat créé par la loi n° 2019-753 du 22 juillet 2019";"Combined";"https://api-gateway.inpi.fr/services/apidiffusion/api/marques/notice/FR4190751";"EtatFrançais;EtablissementPublic";"France X";"etat français, services du premier ministre, commissariat général à l&apos;egalité des territoires, direction d&apos;administration centrale agence nationale de la cohesion des territoires (anct), etablissement public de l&apos;etat créé par la loi n° 2019-753 du 22 juillet 2019";"Etat Français"
"296";"4158785";"republique francaise le defenseur des droits le droit en action defenseurdesdroit.fr";"Marque enregistrée";20150220;20250220;"etat français, représenté par le défenseur des droits, etat";NA;"Combined";"https://api-gateway.inpi.fr/services/apidiffusion/api/marques/notice/FR4158785";"EtatFrançais";"Français[e]";"etat français, représenté par le défenseur des droits, etat NA";"Etat Français"
"297";"4118624";"franceconnect";"Marque enregistrée";20140917;20240917;"etat français, représenté par le premier ministre, etat";NA;"Word";"https://api-gateway.inpi.fr/services/apidiffusion/api/marques/notice/FR4118624";"EtatFrançais";"France X";"etat français, représenté par le premier ministre, etat NA";"Etat Français"
"298";"4068638";"plate-forme de financement participatif regulee par les autorites francaises";"Marque renouvelée";20140214;20340214;"etat français, représenté par le ministre de l&apos;économie, des finances et de la souveraineté industrielle et numérique, direction générale du trésor 
";NA;"Combined";"https://api-gateway.inpi.fr/services/apidiffusion/api/marques/notice/FR4068638";"EtatFrançais";"Français[e]";"etat français, représenté par le ministre de l&apos;économie, des finances et de la souveraineté industrielle et numérique, direction générale du trésor 
 NA";"Etat Français"
"299";"4043777";"legifrance";"Marque renouvelée";20131030;20331030;"etat français";NA;"Word";"https://api-gateway.inpi.fr/services/apidiffusion/api/marques/notice/FR4043777";"EtatFrançais";"X France";"etat français NA";"Etat Français"
"300";"3961908";"e labelfranceducation";"Marque expirée";20121112;20221112;"etat français représenté par le ministre des affaires étrangères, etat dgm/cfr/f";NA;"Combined";"https://api-gateway.inpi.fr/services/apidiffusion/api/marques/notice/FR3961908";"EtatFrançais";"Autre France";"etat français représenté par le ministre des affaires étrangères, etat dgm/cfr/f NA";"Etat Français"
"301";"3898193";"français langue d&apos;intégration label qualité";"Marque expirée";20120217;20220217;"etat français représenté par le ministère de l&apos;intérieur, de l&apos;outre mer, des collectivités territoriales et de l&apos;immigration";NA;"Combined";"https://api-gateway.inpi.fr/services/apidiffusion/api/marques/notice/FR3898193";"EtatFrançais";"Français[e]";"etat français représenté par le ministère de l&apos;intérieur, de l&apos;outre mer, des collectivités territoriales et de l&apos;immigration NA";"Etat Français"
"302";"3868035";"parlons français, c&apos;est facile";"Marque renouvelée";20111017;20311017;"etat français représenté par le ministre de l&apos;europe et des affaires étrangères, etat français";NA;"Word";"https://api-gateway.inpi.fr/services/apidiffusion/api/marques/notice/FR3868035";"EtatFrançais";"Français[e]";"etat français représenté par le ministre de l&apos;europe et des affaires étrangères, etat français NA";"Etat Français"
"303";"3862053";"français langue d&apos;integration";"Marque expirée";20110927;20210927;"etat francais, représenté par le ministère de l&apos;intérieur en la personne de monsieur michel aubouin (administration)";NA;"Combined";"https://api-gateway.inpi.fr/services/apidiffusion/api/marques/notice/FR3862053";"EtatFrançais";"Français[e]";"etat francais, représenté par le ministère de l&apos;intérieur en la personne de monsieur michel aubouin (administration) NA";"Etat Français"
"304";"3816382";"service-public.fr le site officiel de l administration francaise";"Marque renouvelée";20110321;20310321;"etat français représenté par le premier ministre, etat français";NA;"Combined";"https://api-gateway.inpi.fr/services/apidiffusion/api/marques/notice/FR3816382";"EtatFrançais";"Français[e]";"etat français représenté par le premier ministre, etat français NA";"Etat Français"
"305";"3712912";"présidence française";"Marque expirée";20100209;20200209;"l&apos;etat francais, représenté par le directeur de cabinet du président de la république, présidence de la république";NA;"Word";"https://api-gateway.inpi.fr/services/apidiffusion/api/marques/notice/FR3712912";"EtatFrançais";"Français[e]";"l&apos;etat francais, représenté par le directeur de cabinet du président de la république, présidence de la république NA";"Etat Français"
"306";"3712910";"république française";"Marque expirée";20100209;20200209;"l&apos;etat francais (représenté par le directeur de cabinet du président de la république), présidence de la république";NA;"Word";"https://api-gateway.inpi.fr/services/apidiffusion/api/marques/notice/FR3712910";"EtatFrançais";"Français[e]";"l&apos;etat francais (représenté par le directeur de cabinet du président de la république), présidence de la république NA";"Etat Français"
"307";"3712916";"président de la république française";"Marque expirée";20100209;20200209;"l&apos;etat francais, représenté par le directeur de cabinet du président de la république, présidence de la république";NA;"Word";"https://api-gateway.inpi.fr/services/apidiffusion/api/marques/notice/FR3712916";"EtatFrançais";"Français[e]";"l&apos;etat francais, représenté par le directeur de cabinet du président de la république, présidence de la république NA";"Etat Français"
"308";"3712920";"rf presidence de la republique francaise";"Marque renouvelée";20100209;20300209;"etat français représenté par la présidence de la république, etat français";NA;"Combined";"https://api-gateway.inpi.fr/services/apidiffusion/api/marques/notice/FR3712920";"EtatFrançais";"Français[e]";"etat français représenté par la présidence de la république, etat français NA";"Etat Français"
"309";"3704386";"la documentation française";"Marque renouvelée";20100113;20300113;"etat français représenté par le premier ministre - direction de l&apos;information légale administrative (dila), etat français";NA;"Combined";"https://api-gateway.inpi.fr/services/apidiffusion/api/marques/notice/FR3704386";"EtatFrançais";"Français[e]";"etat français représenté par le premier ministre - direction de l&apos;information légale administrative (dila), etat français NA";"Etat Français"
"310";"3700429";"dgse direction générale de la sécurité extérieure• république francaise";"Marque renouvelée";20091222;20291222;"etat français représenté par le ministre des armées – direction générale de la sécurité extérieure (dgse), etat français";NA;"Combined";"https://api-gateway.inpi.fr/services/apidiffusion/api/marques/notice/FR3700429";"EtatFrançais";"Français[e]";"etat français représenté par le ministre des armées – direction générale de la sécurité extérieure (dgse), etat français NA";"Etat Français"
